location_info,location_href,upload_id,date_text,date_time,date_title,main_text,comment
"Seoul, Korea",https://www.instagram.com/explore/locations/213094191/seoul-korea/,ddomukzzi,1일 전,2021-07-26T11:53:18.000Z,2021년 7월 26일,"< #협찬 / #몽글스푼 @mongle_spoon / 로제&매콤 #떡볶이 + 청명&호홍 #어묵탕 >
퇴근하구 양궁 보면서 야식으로 엄빠랑 동생 넷이 떡뽀끼랑 어묵탕 머거줫어요!!💛
제 기준 넷 중에 #로제떡볶이 가 일등!!ㅎㅎ
매콤떡뽀끼랑 호홍어묵탕(매운어묵탕)에 면사리 넣어서 머거줫어요ㅎㅎ
✔️로제떡볶이
약간 스프?!맛에 로제가 살짝 가미된 맛!💛
저는 파슬리 가루 추가로 더 뿌려서 머거줫어요!!
파워 꾸덕보다는 적당 꾸덕 느낌?!ㅎㅎ
살짝 매콤하구 속에 든 떡은 말랑말랑 느낌ㅎㅎ
✔️매콤떡볶이
맵찔이인 제가 먹기에 살짝 매콤햇어요!!ㅎㅎ약간 고춧가루로 매콤한 느낌ㅎㅎ
확실히 요론 떡뽀끼엔 우동사리가 찰떡!!🙏🏻
✔️청명어묵탕
맑은 어묵탕!!ㅎㅎ얘 쫌 마니 짜서 첫 입 먹구 물 더 넣구 끓여서 머거줫어요ㅠㅠㅎㅎ
속에 든 어묵은 통실통실ㅎㅎ
✔️호홍어묵탕
얘는 매콤한데 먼가 청명어묵탕 보다는 깊은 맛이 덜햇어요!
쫌만 더 깊은 맛 낭낭하면 마잇을거 같은 느낌!!ㅎㅎ","{""1"": {""comment_id"": ""ddomukzzi"", ""comment_text"": ""🔥""}, ""2"": {""comment_id"": ""rim_muk.log"", ""comment_text"": ""우와 우동면인줄 알았어요😍 호록호록 먹기 좋네오!""}, ""3"": {""comment_id"": ""o__ommm"", ""comment_text"": ""넘 먹음직스러운 한상이에요❤️""}, ""4"": {""comment_id"": ""happykkulkkul"", ""comment_text"": ""꺄 로제떡볶이 완전 최고에요❤️""}, ""5"": {""comment_id"": ""cooooool_life"", ""comment_text"": ""로제매콤 길다란 떡볶이 너무 좋네요😍❤️""}, ""6"": {""comment_id"": ""__seung_ah__"", ""comment_text"": ""와진짜맛잇을것 같아용😍😍😍""}, ""7"": {""comment_id"": ""dori_dori96"", ""comment_text"": ""로제떡볶이에 어묵탕 조합은 맛없없이죠❤️ 로제가 꾸떡해서 더 맛있어보이네요😍😍""}, ""8"": {""comment_id"": ""woonnnny"", ""comment_text"": ""긴떡볶이 호로록하기 넘좋겟어요🙌""}, ""9"": {""comment_id"": ""wonhani_"", ""comment_text"": ""떡이 길어서 더 좋네요🧡""}, ""10"": {""comment_id"": ""eat_sujin.imddong"", ""comment_text"": ""몽글스푼 가게 이름 넘 귀여워여 ㅎㅎ 저 로제 땡겼는데ㅠㅠ 로제 먹고싶어요❤️ 약간 매콤해서 더 맛날 것 같아요❤️ 어묵탕 이거 소주랑 먹음 좋을 것 같아요!❤️""}, ""11"": {""comment_id"": ""channel_in"", ""comment_text"": ""떡이 길어서 면같아 보이네요🙌""}, ""12"": {""comment_id"": ""muk_boooo"", ""comment_text"": ""꾸덕한 로제떡볶이에 어묵탕까지 넘 맛나겠어요❤️""}, ""13"": {""comment_id"": ""j_a_eun0_0723"", ""comment_text"": ""로제ㅠㅠㅠ❤️❤️호홍 이름도 귀엽당ㅋㅋㅋㅋ호홍어묵탕ㅎㅎ청명은 마니 짠게 아쉽네에😢""}, ""14"": {""comment_id"": ""dang_geun5"", ""comment_text"": ""로제 떡볶이 완전 사랑…. 꾸덕하고 매콤달달 넘 좋아요ㅠ""}, ""15"": {""comment_id"": ""o_tou_ee"", ""comment_text"": ""우아 우동면인줄 알았어여!!!❤️❤️❤️ 비줠완전 굳굳!!!!!❤️로제 매콤 사랑입니댜!!""}, ""16"": {""comment_id"": ""n_eatchae"", ""comment_text"": ""꾸덕꾸덕 로제떡볶이❤️❤️ 요즘에는 이런 꾸덕한 로제떡볶이가 더 좋더라구요😍""}, ""17"": {""comment_id"": ""bbang__xx"", ""comment_text"": ""요론 기다란 떡볶이 떡 넘모 좋은데 로제라녀!! 어묵탕까지 조합 미쳐요오❤️❤️""}, ""18"": {""comment_id"": ""foodpiclee"", ""comment_text"": ""어머 넘 맛있어보이네요! 어묵도 왜케 귀여운건지! ㅎㅎ🤩""}, ""19"": {""comment_id"": ""bijou_table_"", ""comment_text"": ""어묵탕에 떡볶이까지❤️ 호로록 먹어버리고 싶어욧😍""}, ""20"": {""comment_id"": ""lov_bbangs"", ""comment_text"": ""떡볶이랑 어묵이랑 같이 호로록 먹어야하는..❤️❤️""}, ""21"": {""comment_id"": ""zi.noo__"", ""comment_text"": ""떡 쫀득하니 넘 맛있겠어요😍""}, ""22"": {""comment_id"": ""ppang_vely7777"", ""comment_text"": ""요렇게 긴 떡 좋아요😍 로제가 적당히 꾸덕해서 더 맛있을 것 같아요❤️""}, ""23"": {""comment_id"": ""do__rothy"", ""comment_text"": ""로제떡볶이 안먹은지 넘 오래됐어요😂근데 매콤떡봈이먹고싶어요(?)ㅋㅋㅋㅋㅋㅋ매콤한거 넘 좋아해요😍""}, ""24"": {""comment_id"": ""aroda_food"", ""comment_text"": ""후앙… 진짜 침고여요❤️ 로제 진짜 조아요❤️""}, ""25"": {""comment_id"": ""willk_hy_zippy"", ""comment_text"": ""로제떡볶이 넘 좋아요👏 먹구싶어지네요🤗""}, ""26"": {""comment_id"": ""cho.haemi"", ""comment_text"": ""오아하 이거랑 같이 시원한 맥주 한잔 생각이 나는데요❤️❤️""}, ""27"": {""comment_id"": ""sul_linnii"", ""comment_text"": ""대박......로제겁나 꾸덕해보여요😍선팔 꾸욱 눌렀어요 먹팔해요 우리😍""}, ""28"": {""comment_id"": ""__hyeon_s"", ""comment_text"": ""어묵파티 너무 좋네요😍😍저도 오늘 오뎅파티를 해볼까 생각이 드는걸요❤️""}, ""29"": {""comment_id"": ""geoje_mongdol"", ""comment_text"": ""아니 너무 먹고싶은.. 먹팔해요😍""}, ""30"": {""comment_id"": ""s_dal0223"", ""comment_text"": ""옹 적당히 꾸덕한 느낌도 먹을때 편해서 그 나름대로 매력적인거 같아여😆❤️ 분명 떡볶이가 메인같은데 자꾸 어묵탕에 눈길이...👀 아직 어린이처럼ㅋㅋㅋㅋㅋ저렇게 모양 다양한 어묵보면 이쁘고 먹고싶더라구여❤️❤️""}, ""31"": {""comment_id"": ""foodmoong"", ""comment_text"": ""로제가 진짜 맛있어보였는데 역시 또먹지님 픽도 로제셨군요 😍 너무 맛있어보이네용 ㅎㅎㅎ""}, ""32"": {""comment_id"": ""yul._.yol"", ""comment_text"": ""오왕 너무 쫜뜩하고 맛날거같아요!!!!❤️""}, ""33"": {""comment_id"": ""yum._.yum_i"", ""comment_text"": ""저두ㅠㅠㅠ 로제떡보끼 먹어보고시퍼여ㅠㅠㅠ♥️ 넘 맛있어 보여요🙊✨""}, ""34"": {""comment_id"": ""zenieeeats"", ""comment_text"": ""캬 너무 좋네여 로제로제😍""}, ""35"": {""comment_id"": ""mukstagram_oy"", ""comment_text"": ""비쥬얼 굿이에영❤️""}, ""36"": {""comment_id"": ""hu_n_2yam"", ""comment_text"": ""헐 너무 맛있어보여요ㅠㅠ 배고파지네여ㅜㅜ😢""}, ""37"": {""comment_id"": ""jmtwonju"", ""comment_text"": ""우와아 떡볶이에 어묵탕까지❤️ 이 조합 찬성입니다 🙌🙌""}, ""38"": {""comment_id"": ""iririiriii"", ""comment_text"": ""로제 요즘 맨날 땡겨요ㅠㅠㅠ❤️""}, ""39"": {""comment_id"": ""hyemzzi_e"", ""comment_text"": ""요즘 요렇게 길쭉길쭉한 떡이 너무 좋더라구요❤️ 떡볶이도 호로록 할 수 있을거 같은 느낌❤️""}, ""40"": {""comment_id"": ""tamago_zzzi"", ""comment_text"": ""떡볶이와 어묵탕~ 요 조합 좋죠 좋죠! 로제떡볶이도 맛있어보이고 매콤떡볶이도 맛있어보여서 무엇을 먹을지 엄청 고민될 것 같습니다! 역시 두개 다,,,,?!""}, ""41"": {""comment_id"": ""jlalr086"", ""comment_text"": ""로제 넘 좋져..❤️ 비쥬얼 도랏당ㅠㅜㅠ""}, ""42"": {""comment_id"": ""won__0229"", ""comment_text"": ""떡이 길어서 면처럼 호로록 먹기 좋겠어요❤️❤️""}, ""43"": {""comment_id"": ""y_hada_"", ""comment_text"": ""흐아 비쥬얼 도랐맨..🙈🙈🙈🙈 저 진지하게 여기 배달되나요 주소는 서울 ㅈ…""}, ""44"": {""comment_id"": ""yeondoo_muksta"", ""comment_text"": ""우악 ㅠㅠ 로제떡볶이 매콤떡볶이 어묵탕들까지~~ 완벽하게 즐기셧네여❤️❤️😍오늘도 좋은 화요일! 활기차게 시작해보쟈구여ᕙ(•̀‸•́‶)ᕗ߮߰💚߮߬ ⃕ 행복한하루되세요 !!!!!😍😍""}, ""45"": {""comment_id"": ""giveme_yumyum"", ""comment_text"": ""요즘 떡 긴게 넘 좋더라구요😍 오뎅탕에 🍢어묵 모양도 넘 구ㅡ여워요🙌""}, ""46"": {""comment_id"": ""seontable"", ""comment_text"": ""ㅁㅏㅅ있겠다..떡볶이...엉엉💦어묵국물 같이 호로록 해주면서 먹으면 짱맛이잖아요❤️""}, ""47"": {""comment_id"": ""_hyeya_a"", ""comment_text"": ""꺄.... 저 지금 이 시간에 이거 왜 본거죠😂 제 소울푸드.....""}, ""48"": {""comment_id"": ""mm_k_star"", ""comment_text"": ""와 로제떡볶이에 오뎅탕이라니요오!!! 떡 긴것두 완전 제스타일이네요 ㅎㅎㅎ""}, ""49"": {""comment_id"": ""coco._.yummy"", ""comment_text"": ""왁 ㅠㅠㅠ 로제 떡볶이랑 어묵탕 조합 엄청 잘 어울릴 것 같아요!!! 진짜 맛있겠네요""}, ""50"": {""comment_id"": ""eating_no_w"", ""comment_text"": ""역시 떡볶이에 어묵탕이 빠지면 되나요!!! 어묵탕에 어묵 모양도 여러가지라 골라먹는 재미도 쏠쏠할거같아요❤️""}, ""51"": {""comment_id"": ""yummyumm_jjubjjub"", ""comment_text"": ""로제떡볶이 비쥬얼 정말 최고네용😍❤️ 이름이 호홍인게 넘 마음에드네용🥰""}, ""52"": {""comment_id"": ""yumuk_ff"", ""comment_text"": ""오악 로제 떡볶이 넘 맛있게 생겼어요👏 피드들이 다 넘 맛깔나 보이네요😍 선팔하고 갑니다 먹팔해요🙌❤️""}, ""53"": {""comment_id"": ""lo9244co_2"", ""comment_text"": ""악 별모양 어묵 넘무 귀여운거 아닌가요.,, 누들떡에 로제 ㅠㅠ 이건 못참조 ….. ♥ 완저니 꾸덕아니고 적당하게 꾸덕에 로제 매콤,, 우동사리 들어간 매콤 떡볶이도 마싯울 거 같아요 !! 떡볶이랑 어묵탕도 찰떡 ,,❤️‍🔥""}, ""54"": {""comment_id"": ""anmi_82"", ""comment_text"": ""선팔하고가요 먹팔해요🔥""}, ""55"": {""comment_id"": ""simmukha_"", ""comment_text"": ""잘보구갑니당 💛 먹팔해요😍💛💛""}}"
아찌떡볶이,https://www.instagram.com/explore/locations/616585/,na_zalmuk_,2일 전,2021-07-25T09:01:15.000Z,2021년 7월 25일,"고기에 육즙이 흐른다면
이 떡볶이는 찰즙이 흐른다🙈
*길쭉한 밀떡의 정석.

건대 화양시장에 빨간 떡볶이가 나를 사로잡음.
[떡+튀+순] 친구세트로 주문!!!
파가 많이들어간 양념이 딱 내 스탈@@
배가 부른 상황에서 방문했음에도 불구하고
깔끔하게 맛있음. 밀떡에 양념도 잘배고
쫄깃쫄깃한게 내공이 느껴지는 떡볶이👍
튀김도 기름 쩐내 1도 없고 하얀게 아주 바삭바삭함.
오징어튀김이랑 김말이가 인상 깊었음.
떡볶이 국물에 찍어먹는 김말이는 말해뭐해😆
순대도 촉촉하고 내장 모두 탱글탱글해서 맛있다.
건대 주변이라면 #아찌떡볶이 꽤 괜찮을지도..?

⏩서울 광진구 아차산로29길 53 아찌떡볶이
아저씨 시크하신게 참 매력적.

#건대맛집 #건대입구 #건대
#떡볶이 #떡볶이맛집 #분식","{""1"": {""comment_id"": ""na_zalmuk_"", ""comment_text"": ""🔥""}, ""2"": {""comment_id"": ""food_happy_me"", ""comment_text"": ""헉 양념 색이 딱봐도 맛나보여요🤤""}, ""3"": {""comment_id"": ""bbang_tae_man_sang"", ""comment_text"": ""떡볶이 비쥬얼 완죤 쫄탱🤤""}, ""4"": {""comment_id"": ""pig___thug"", ""comment_text"": ""때깔장난업내요""}, ""5"": {""comment_id"": ""seongyoonjung12"", ""comment_text"": ""떡볶이색감미췃어요 땡기네용❤️""}, ""6"": {""comment_id"": ""le._.mooon"", ""comment_text"": ""떡볶이 너무 좋아요🙌""}, ""7"": {""comment_id"": ""woonnnny"", ""comment_text"": ""ㅠㅠㅠㅠ대박유""}, ""8"": {""comment_id"": ""foodie_nk.95"", ""comment_text"": ""오ㅏ 밀떡의정석이네요😍""}, ""9"": {""comment_id"": ""muktopia25"", ""comment_text"": ""앗 내일여기 가봐야겠어요😍""}, ""10"": {""comment_id"": ""jja_ja_young81"", ""comment_text"": ""찰즙~ 사진 장난아님요~🤤🤤🤤""}, ""11"": {""comment_id"": ""foodmoong"", ""comment_text"": ""크 떡볶이 생각 무슨일이죠...😢 역시 분식집은 떡튀순이죠 ❤️""}, ""12"": {""comment_id"": ""dailydolly_"", ""comment_text"": ""😍""}, ""13"": {""comment_id"": ""happykkulkkul"", ""comment_text"": ""크 아찌떡볶이 맛나죠ㅠㅠ❤️❤️""}, ""14"": {""comment_id"": ""momuk_ji"", ""comment_text"": ""와우~ 떡,튀,순 삼박자가 예술이네요👏👏👏""}, ""15"": {""comment_id"": ""remeat_lover"", ""comment_text"": ""떡볶이 존맛탱❤️❤️❤️""}, ""16"": {""comment_id"": ""gy707"", ""comment_text"": ""와..떡볶이 때깔 죽이네여🔥🔥""}, ""17"": {""comment_id"": ""1243kcal"", ""comment_text"": ""하 집앞인데.. 못가봤는데 진짜 꼭 가야겟네여😍""}, ""18"": {""comment_id"": ""alryob"", ""comment_text"": ""와ㅡ 미쳤다리ㅡ🙌🙌 떡볶이에서 윤기가👏👏""}, ""19"": {""comment_id"": ""__jmtfood"", ""comment_text"": ""크 넘넘 맛나보여요❤️ㅠㅠㅠ""}, ""20"": {""comment_id"": ""girlssmile__"", ""comment_text"": ""와\n떡보끼 빛깔어쩔꺼예여😍🔥🔥""}, ""21"": {""comment_id"": ""nobody_can_stop_me22"", ""comment_text"": ""와아 밀떡 떡볶이 비주얼 최고네요❤️""}, ""22"": {""comment_id"": ""muk__cci"", ""comment_text"": ""떡볶이 양념 색깔 찐하니 넘 맛나보여용😍""}, ""23"": {""comment_id"": ""one_dozen2020"", ""comment_text"": ""아주 빛깔이 예술입니다 ❤️""}, ""24"": {""comment_id"": ""muk_go_diii"", ""comment_text"": ""와앙 소스가 빠알간거 보니 매워보이는데 그래도 맛있어보이네요🔥❤️""}, ""25"": {""comment_id"": ""ksfood1114"", ""comment_text"": ""찰즙 인정입니다̄̈ ❤️""}, ""26"": {""comment_id"": ""moo__d___"", ""comment_text"": ""떡볶이 넘나 영롱하자나요 ㅎㅎㅎㅎ😍😍 꾸덕해보여요""}, ""27"": {""comment_id"": ""min._.zzzzzi"", ""comment_text"": ""크~빨강🔥🔥비쥬얼 대박이네용!!!🤩🤩""}, ""28"": {""comment_id"": ""muk_tturuk"", ""comment_text"": ""어후 떡볶이 비쥬얼 무슨일이람 역시 밀떡이 최고!""}, ""29"": {""comment_id"": ""cooki_ngmg"", ""comment_text"": ""떡볶이 비주얼 무엇이에요 징짜 ㅠ ㅠ 밀떡 너무 좋아하는데 찰즙 장난아닌데요❤️""}, ""30"": {""comment_id"": ""god__u"", ""comment_text"": ""우아 여기 존맛이자나유 ❤️❤️""}, ""31"": {""comment_id"": ""a1991.09"", ""comment_text"": ""떡볶이는 밀떡이죵🤤""}, ""32"": {""comment_id"": ""hh_oooo19511"", ""comment_text"": ""정말 찰즙이 한가득이네요 대바꾸😍😍""}, ""33"": {""comment_id"": ""luv_.food"", ""comment_text"": ""와 떡볶이 색감 무엇,,,, ❤️""}, ""34"": {""comment_id"": ""pigpig_yum"", ""comment_text"": ""비주얼 대박👏""}, ""35"": {""comment_id"": ""wmijeong"", ""comment_text"": ""길쭉한 밀떡의 정석 🙌👏 ㅎㅎㅎ때깔 장난아니네요. 👏👏""}, ""36"": {""comment_id"": ""bae_ryeong_eat"", ""comment_text"": ""떡킷리스트에 저장이요...😍❤️""}, ""37"": {""comment_id"": ""zenieeeats"", ""comment_text"": ""와.... 때깔 미쳤어요ㅠㅠ👏👏🔥""}, ""38"": {""comment_id"": ""wa_gu_wa_gu_"", ""comment_text"": ""비주얼 완전 제 스타일….❤️ 쫄깃쫄깃 달달해보여요👏👏""}, ""39"": {""comment_id"": ""kkuni_mukzip"", ""comment_text"": ""떡볶이 양념 정말 ❤️ 군침도네요""}, ""40"": {""comment_id"": ""real.pigboss"", ""comment_text"": ""떡볶이 색감이 넘 이뻐용""}, ""41"": {""comment_id"": ""ah_chelin0731"", ""comment_text"": ""넘나뤼 망날거같음요😍""}, ""42"": {""comment_id"": ""cook_minsoo"", ""comment_text"": ""저 완전 밀떡파❤️ 색도 찐하고 진짜 맛있을거같아여>_< 최고다 증말😮🙌""}, ""43"": {""comment_id"": ""muk_land"", ""comment_text"": ""비쥬얼이 장난아니에요🔥 넘 쫄깃쫄깃해보이네요 꼭 한번 가야겠어요🤤""}, ""44"": {""comment_id"": ""hajjin37"", ""comment_text"": ""떡볶이소스 빛깔이 너무 예뻐요~~😍😍😍""}, ""45"": {""comment_id"": ""view_ppoint"", ""comment_text"": ""진짜 밀떡의 정석👏👏🔥""}, ""46"": {""comment_id"": ""seeeeeol"", ""comment_text"": ""요기 떡볶이 때깔이 대박이네요🔥 이밤중에 봤더니 침샘폭발이에요😝""}, ""47"": {""comment_id"": ""my_yummy_yum"", ""comment_text"": ""오머나 사진 보자마자 침샘이 마구 터져여.... 빛깔이 곱네여 고와!! 떡볶이도 김말이도 말해뭐해요!!👍🏻👍🏻🧡""}, ""48"": {""comment_id"": ""haochide_jud"", ""comment_text"": ""우와 떡볶이 색깔 진짜 미쳤네요👏""}, ""49"": {""comment_id"": ""muckbangjoa"", ""comment_text"": ""색깔...진짜 미쳤어요 ㅠㅠ 너무맛있어보여요""}, ""50"": {""comment_id"": ""ijihye9972"", ""comment_text"": ""❤️❤️❤️""}, ""51"": {""comment_id"": ""jjupjjup.s"", ""comment_text"": ""으아닛 떡볶이 비주얼 무슨일인가요..! 완전 쫄깃탱탱해보여요😍""}, ""52"": {""comment_id"": ""luv_ini_"", ""comment_text"": ""헐 진짜 진짜 맛있어보여요 ㅋㅋ ㅠㅠ❤️""}, ""53"": {""comment_id"": ""hy_une_at_"", ""comment_text"": ""와 이런 양념인 떡볶이 진짜 진짜조아하는데ㅠㅠㅠㅠ 달짝지근매콤하게 생겼어요❤️❤️ 저장각🙌""}, ""54"": {""comment_id"": ""__pigrun"", ""comment_text"": ""아찌떡볶이 갑자기 너무 땡기네요😮😮😮""}, ""55"": {""comment_id"": ""eol_ttung"", ""comment_text"": ""저리 빨간떡볶이 매운맛 먹고싶네여^^""}, ""56"": {""comment_id"": ""mj__yummy"", ""comment_text"": ""진짜 떡볶이 색깔 제 취향저격이네요😢 떡도 길면서 국물도 많아 숟가락으로 퍼 먹고싶네요 거기에 튀김이랑 순대를 국물에 푹 찍어먹으면 그게 행복이죠❤️""}, ""57"": {""comment_id"": ""twolv37"", ""comment_text"": ""아찌떡볶이 맛있쥬🔥❤️""}, ""58"": {""comment_id"": ""h__ee_0409"", ""comment_text"": ""@min8859_ 이거이거 건대가서 먹고싶오😢""}, ""59"": {""comment_id"": ""jjjjjiiiii11111"", ""comment_text"": ""@iamyun__318""}, ""60"": {""comment_id"": ""ddeddeen"", ""comment_text"": ""@ddonddoniddoni 이제 그만 먹어보자.... 가자고 노래만 불럿내 ㅠ""}, ""61"": {""comment_id"": ""binnisfree"", ""comment_text"": ""@tovors ㅠㅠ""}, ""62"": {""comment_id"": ""isthisak"", ""comment_text"": ""@youngchae_418 이런 떡볶이 원한거지?""}, ""63"": {""comment_id"": ""seunganjjang"", ""comment_text"": ""@hwvely 때깔 죽인다…""}, ""64"": {""comment_id"": ""c.jooy"", ""comment_text"": ""@hy.e.rim 한국 보내죠…""}, ""65"": {""comment_id"": ""and_dolphinn"", ""comment_text"": ""@j._.eu_ni 얼른먹어바져…""}, ""66"": {""comment_id"": ""k.hyun98"", ""comment_text"": ""@l_yelney 색감이 뭐야😮""}, ""67"": {""comment_id"": ""yeeun____16"", ""comment_text"": ""@huchu24 이거 먹으러 가야게따""}, ""68"": {""comment_id"": ""dsageam._11"", ""comment_text"": ""@g1mdan1 와 딱 내가 좋아하는 ㅓㄷㄱ보끼야 나랑 먹으러가자 다음주?""}, ""69"": {""comment_id"": ""choeuni"", ""comment_text"": ""@oo.story""}, ""70"": {""comment_id"": ""jin._.myeong"", ""comment_text"": ""@dosoon__ 지림""}, ""71"": {""comment_id"": ""hyeyomiiiii"", ""comment_text"": ""@mings_week 내일 무조건 떡볶이먹고싶다""}, ""72"": {""comment_id"": ""mutjin_dowon"", ""comment_text"": ""@jnh__27 이런 떡볶이 ㅠㅠㅠ 맛나겠다""}, ""73"": {""comment_id"": ""s__won_._"", ""comment_text"": ""@p._.gyul2 가야겠다.""}, ""74"": {""comment_id"": ""dan_bi63"", ""comment_text"": ""@y_uruby 미쳣다""}, ""75"": {""comment_id"": ""j_j_j_w_w_w_e_ee"", ""comment_text"": ""@xi_ssang 미친 ..""}, ""76"": {""comment_id"": ""1ovedarong"", ""comment_text"": ""@1ovejhms""}, ""77"": {""comment_id"": ""joooo____0"", ""comment_text"": ""@subsub_95 여기도 메모♡""}, ""78"": {""comment_id"": ""sssoj_l"", ""comment_text"": ""@j._.ji._.i 현지은이랑 오늘 떡볶이에 소주한잔하고싶다.""}, ""79"": {""comment_id"": ""zio_ion"", ""comment_text"": ""@luv_ing_00_""}, ""80"": {""comment_id"": ""jeong_________"", ""comment_text"": ""@aaaaa____rm""}, ""81"": {""comment_id"": ""jb_from_1992"", ""comment_text"": ""@str_dean 비쥬얼 미친거아냐? 진짜..""}, ""82"": {""comment_id"": ""s2__hjr.3"", ""comment_text"": ""비주얼 대박,,,,""}, ""83"": {""comment_id"": ""masiddajaemidda"", ""comment_text"": ""떡볶이 .. 비쥬얼 뭐죠? 대박이네요👏""}, ""84"": {""comment_id"": ""doll2802"", ""comment_text"": ""주말이지나가눼욥.ㅜ 내일을위해 굿밤되세욥✨😌""}, ""85"": {""comment_id"": ""rahmah_nz"", ""comment_text"": ""😍😍""}, ""86"": {""comment_id"": ""yujung_jj"", ""comment_text"": ""@ttpwls 하..""}, ""87"": {""comment_id"": ""jungahh"", ""comment_text"": ""@mean_jjang 아ㅠㅠ""}, ""88"": {""comment_id"": ""thisis.0ma"", ""comment_text"": ""왜 제주도에는 이런데가 없냐""}, ""89"": {""comment_id"": ""hyeon.su_"", ""comment_text"": ""@j.h__h_""}, ""90"": {""comment_id"": ""__5.21_"", ""comment_text"": ""@__5.04_ 미쵸따""}, ""91"": {""comment_id"": ""j9__3hye"", ""comment_text"": ""@96j.hhh""}, ""92"": {""comment_id"": ""j0_o0o"", ""comment_text"": ""@mayb_light""}, ""93"": {""comment_id"": ""su_zing"", ""comment_text"": ""@2s.___.min""}, ""94"": {""comment_id"": ""2oiloil"", ""comment_text"": ""@_jinaworld_""}, ""95"": {""comment_id"": ""0__jjjun"", ""comment_text"": ""@anaejean_13""}, ""96"": {""comment_id"": ""bebe_nini__"", ""comment_text"": ""@1997.sk""}, ""97"": {""comment_id"": ""ye__zis"", ""comment_text"": ""@h.__.bong 아찌 진짜 미쳤네ㅜ""}, ""98"": {""comment_id"": ""youj._.1124"", ""comment_text"": ""여기 진짜 맛있음!! 여름에 땀뻘뻘흘리면서 먹었었는데도 맛있었음""}, ""99"": {""comment_id"": ""p_hees2"", ""comment_text"": ""@callus_mamba""}, ""100"": {""comment_id"": ""coebyeonggil7451"", ""comment_text"": ""ㅡㅡ 아태지역 ᆢㅡㅡㅡ 아 ㆍ ㅡㅡㅡ""}, ""101"": {""comment_id"": ""yxxn.20"", ""comment_text"": ""@jihyun_e_da__""}, ""102"": {""comment_id"": ""hwang_dubu"", ""comment_text"": ""@khy0312""}, ""103"": {""comment_id"": ""hansonghui_9"", ""comment_text"": ""@_jangjae_1""}, ""104"": {""comment_id"": ""2__hwa__0"", ""comment_text"": ""@kwak.jinyeol 와 떡볶이....""}, ""105"": {""comment_id"": ""young_2in"", ""comment_text"": ""@subsubbi 가야햇""}, ""106"": {""comment_id"": ""sunshine_g7"", ""comment_text"": ""@goodgirl5959 미친거아니가;;;; 내입속으로..""}, ""107"": {""comment_id"": ""sa_rang_1_"", ""comment_text"": ""@wo0oooooong 오빵 ,,""}, ""108"": {""comment_id"": ""s.oop_"", ""comment_text"": ""@jeongu0923""}, ""109"": {""comment_id"": ""bebeboki"", ""comment_text"": ""@j.05z9""}, ""110"": {""comment_id"": ""jo.cho03"", ""comment_text"": ""@b_sora23 여귀도 과장""}, ""111"": {""comment_id"": ""jin___hana"", ""comment_text"": ""@jyong5427""}, ""112"": {""comment_id"": ""noo_cho"", ""comment_text"": ""@s_aeram_""}, ""113"": {""comment_id"": ""yoooooooonji"", ""comment_text"": ""@kimtaegi11""}, ""114"": {""comment_id"": ""shushuue"", ""comment_text"": ""@ch.c_v""}, ""115"": {""comment_id"": ""qqqqq.q_"", ""comment_text"": ""@mj_9_cci""}, ""116"": {""comment_id"": ""baminunna"", ""comment_text"": ""@ho_myoung 먹고싶어 😢""}, ""117"": {""comment_id"": ""ssub_js"", ""comment_text"": ""@uhmonice_""}, ""118"": {""comment_id"": ""in_hyem"", ""comment_text"": ""@s_wnd 얘도 맛있겠네...""}, ""119"": {""comment_id"": ""kk.s0z"", ""comment_text"": ""@jinieek""}, ""120"": {""comment_id"": ""yeooooonny"", ""comment_text"": ""@inside__me_ 미쳣""}, ""121"": {""comment_id"": ""gaesunggobchang"", ""comment_text"": ""낮술전문점 개성곱창동탄호수공원점입니다 잘보고갑니다""}, ""122"": {""comment_id"": ""oloy.eyz_"", ""comment_text"": ""@htlee90""}, ""123"": {""comment_id"": ""eeeejjjj88888"", ""comment_text"": ""@maimaaaaz look at this!""}, ""124"": {""comment_id"": ""sa_rang_1_"", ""comment_text"": ""@wo0oooooong 덕복희""}}"
